"","Year","C1","C2","C3","C4","C5"
"819",2791,0.227140610046481,0.196002270740471,0.257067560899782,0.263870011445565,0.0559195468677103
"820",2792,0.227140509980306,0.196006892222479,0.257069032482695,0.26386472621817,0.055918839096359
"821",2793,0.227140373606139,0.196011464662551,0.257070540526816,0.26385949364076,0.0559181275637417
"822",2794,0.22714020152274,0.196015988244444,0.257072084231918,0.26385431359457,0.0559174124063369
"823",2795,0.227139994324034,0.196020463155391,0.257073662806036,0.263849185955404,0.0559166937591434
"824",2796,0.227139752599109,0.196024889586027,0.257075275465444,0.263844110593746,0.0559159717556829
"825",2797,0.227139476932217,0.196029267730308,0.257076921434621,0.26383908737486,0.0559152465280035
"826",2798,0.227139167902769,0.196033597785435,0.257078599946219,0.263834116158903,0.0559145182066829
"827",2799,0.227138826085343,0.196037879951772,0.257080310241038,0.263829196801024,0.0559137869208321
"828",2800,0.227138452049679,0.196042114432773,0.257082051567988,0.263824329151471,0.0559130527980988
"829",2801,0.227138046360682,0.196046301434906,0.257083823184059,0.263819513055691,0.0559123159646718
"830",2802,0.227137609578424,0.196050441167578,0.257085624354291,0.263814748354431,0.0559115765452847
"831",2803,0.227137142258151,0.196054533843059,0.257087454351737,0.263810034883842,0.0559108346632202
"832",2804,0.22713664495028,0.196058579676411,0.25708931245743,0.263805372475574,0.0559100904403146
"833",2805,0.227136118200406,0.196062578885415,0.257091197960349,0.263800760956876,0.0559093439969621
"834",2806,0.227135562549311,0.196066531690497,0.257093110157387,0.263796200150694,0.0559085954521198
"835",2807,0.227134978532959,0.196070438314661,0.257095048353311,0.263791689875766,0.055907844923312
"836",2808,0.227134366682513,0.196074298983415,0.257097011860729,0.263787229946716,0.0559070925266358
"837",2809,0.227133727524334,0.196078113924702,0.257099000000054,0.263782820174152,0.0559063383767656
"838",2810,0.22713306157999,0.196081883368837,0.257101012099468,0.263778460364756,0.055905582586959
"839",2811,0.227132369366263,0.196085607548429,0.257103047494882,0.263774150321374,0.0559048252690614
